product_id,winsorize,features,RMSE,MAPE,Overfit_Score,method
P1,True,"MAB_ELE_PRO276, MAB_ELE_SHP1100",4750274.577082591,11.290642340990424,-0.36771892301824005,auto
P1,True,"MAB_ELE_SHP840, PRI27276_org, PRO27826_org",2646058.4444671446,6.1171311577287835,-0.9156981657138027,auto
P1,True,"MAB_ELE_SHP840, PRI27276_org, MAB_ELE_PRO276",3409399.2341900123,7.448515747481014,-0.9273309140824749,auto
P1,True,"MAB_ELE_SHP840, PRI27276_org, MAB_ELE_SHP1100",2728985.8334963755,6.068168259345395,-0.9370134296094496,auto
P1,True,"MAB_ELE_SHP840, PRO27826_org, MAB_ELE_PRO276",4525581.583846779,9.668992848910797,-0.21812555839829395,auto
P1,True,"MAB_ELE_SHP840, PRO27826_org, MAB_ELE_SHP1100",3104084.9351964095,6.749952885075028,-0.47880733040995427,auto
P1,True,"MAB_ELE_SHP840, MAB_ELE_PRO276, MAB_ELE_SHP1100",4145601.4858013717,8.711389189595236,-0.23689641057211588,auto
P1,True,"PRI27276_org, PRO27826_org, MAB_ELE_PRO276",2193939.509312833,3.9764384155855312,-0.5380714796542123,auto
P1,True,"PRI27276_org, PRO27826_org, MAB_ELE_SHP1100",3351186.68484572,6.7160731943061185,-0.3167685912739189,auto
P1,True,"PRI27276_org, MAB_ELE_PRO276, MAB_ELE_SHP1100",2701211.899872354,5.998274531385061,-0.9545951195823938,auto
P1,True,"PRO27826_org, MAB_ELE_PRO276, MAB_ELE_SHP1100",4582077.678282473,10.091320776176747,-0.40570275542688766,auto
P1,True,"MAB_ELE_SHP840, PRI27276_org, PRO27826_org, MAB_ELE_PRO276",2893288.465867387,6.559952297916792,-0.8671225146735532,auto
P1,True,"MAB_ELE_SHP840, PRI27276_org, PRO27826_org, MAB_ELE_SHP1100",2098853.4556760252,4.593747332966945,-0.9215225882063189,auto
P1,True,"MAB_ELE_SHP840, PRI27276_org, MAB_ELE_PRO276, MAB_ELE_SHP1100",3331446.498174943,7.292382073977984,-0.9291547959266134,auto
P1,True,"MAB_ELE_SHP840, PRO27826_org, MAB_ELE_PRO276, MAB_ELE_SHP1100",3189344.4075193745,6.873158616435175,-0.43357561160918184,auto
P1,True,"PRI27276_org, PRO27826_org, MAB_ELE_PRO276, MAB_ELE_SHP1100",2077977.612825405,4.227376838476339,-0.9453438606544243,auto
